03/06/2018,5507,7,6,6,50400
02/06/2018,5506,5,7,9,52800
01/06/2018,5505,4,0,6,61800
31/05/2018,5504,0,7,1,100800
30/05/2018,5503,1,2,8,68400
29/05/2018,5502,4,0,8,72000
28/05/2018,5501,5,7,7,70200
27/05/2018,5500,7,5,0,82800
26/05/2018,5499,9,6,7,51600
25/05/2018,5498,3,2,6,53400
24/05/2018,5497,6,1,2,138000
23/05/2018,5496,7,5,2,116400
22/05/2018,5495,7,3,8,58800
21/05/2018,5494,8,4,5,58800
20/05/2018,5493,1,5,3,25200
18/05/2018,5492,3,9,5,36600
17/05/2018,5491,2,9,6,41400
16/05/2018,5490,4,9,0,77400
15/05/2018,5489,8,1,2,107400
14/05/2018,5488,4,6,2,92400
13/05/2018,5487,3,2,1,855600
12/05/2018,5486,7,5,9,43200
11/05/2018,5485,1,1,8,65400
10/05/2018,5484,3,4,6,49800
09/05/2018,5483,8,6,5,53400
08/05/2018,5482,1,0,6,75000
07/05/2018,5481,0,1,5,68400
06/05/2018,5480,9,5,3,90000
05/05/2018,5479,2,2,3,40800
04/05/2018,5478,8,7,4,66600
03/05/2018,5477,7,4,4,55800
02/05/2018,5476,4,9,4,60000
01/05/2018,5475,0,6,7,41400
30/04/2018,5474,1,6,9,87600
29/04/2018,5473,0,0,7,113400
28/04/2018,5472,7,0,1,56400
27/04/2018,5471,9,3,6,48000
26/04/2018,5470,3,6,1,70200
25/04/2018,5469,1,5,2,100200
24/04/2018,5468,4,1,6,178800
23/04/2018,5467,2,1,5,76200
22/04/2018,5466,2,6,3,58800
21/04/2018,5465,2,4,1,96600
20/04/2018,5464,2,5,1,58800
19/04/2018,5463,6,7,0,54600
18/04/2018,5462,1,1,1,219600
17/04/2018,5461,8,3,8,75000
16/04/2018,5460,5,6,7,180000
15/04/2018,5459,7,7,8,47400
14/04/2018,5458,6,1,5,69000
13/04/2018,5457,7,2,5,76200
12/04/2018,5456,1,4,9,57000
11/04/2018,5455,0,4,6,39000
10/04/2018,5454,9,6,3,239400
09/04/2018,5453,3,5,4,80400
08/04/2018,5452,1,7,0,83400
07/04/2018,5451,7,0,7,57600
05/04/2018,5450,5,6,3,194400
04/04/2018,5449,7,8,3,29400
03/04/2018,5448,2,0,8,72600
02/04/2018,5447,0,5,9,46200
01/04/2018,5446,9,8,7,175800
31/03/2018,5445,8,5,0,68400
30/03/2018,5444,8,4,4,57000
29/03/2018,5443,2,8,0,27000
28/03/2018,5442,0,6,3,82200
27/03/2018,5441,1,7,4,64800
26/03/2018,5440,4,1,0,104400
25/03/2018,5439,2,4,2,100200
24/03/2018,5438,5,8,5,44400
23/03/2018,5437,8,9,0,46800
22/03/2018,5436,5,9,5,64200
21/03/2018,5435,7,3,3,55800
20/03/2018,5434,3,6,5,80400
19/03/2018,5433,0,1,1,103200
18/03/2018,5432,8,3,4,66600
17/03/2018,5431,7,6,7,60000
16/03/2018,5430,3,0,6,39600
15/03/2018,5429,9,7,8,90000
14/03/2018,5428,3,0,9,45600
13/03/2018,5427,5,7,7,72000
12/03/2018,5426,7,4,8,79200
11/03/2018,5425,3,8,3,135000
10/03/2018,5424,7,9,2,80400
09/03/2018,5423,7,4,1,137400
08/03/2018,5422,0,2,8,62400
07/03/2018,5421,1,9,4,40200
06/03/2018,5420,3,2,7,42000
05/03/2018,5419,7,8,7,79800
04/03/2018,5418,7,3,4,66000
03/03/2018,5417,2,8,1,85200
02/03/2018,5416,9,2,0,67200
01/03/2018,5415,1,9,6,74400
28/02/2018,5414,5,6,9,36600
27/02/2018,5413,6,6,7,62400
26/02/2018,5412,5,3,9,46800
25/02/2018,5411,8,2,9,126600
24/02/2018,5410,5,8,0,33600
23/02/2018,5409,0,7,5,42000
22/02/2018,5408,7,6,2,49800
21/02/2018,5407,8,8,3,58200
20/02/2018,5406,8,0,8,130200
19/02/2018,5405,2,4,5,63000
18/02/2018,5404,7,9,1,70200
17/02/2018,5403,8,2,6,33000
16/02/2018,5402,1,4,6,46800
15/02/2018,5401,1,1,5,124200
14/02/2018,5400,0,8,7,48000
13/02/2018,5399,0,7,3,63000
12/02/2018,5398,0,1,0,178200
11/02/2018,5397,0,5,0,59400
10/02/2018,5396,8,6,6,60600
09/02/2018,5395,0,5,0,57600
08/02/2018,5394,0,1,1,81600
07/02/2018,5393,2,0,0,88800
06/02/2018,5392,6,8,0,121800
05/02/2018,5391,7,5,4,52200
04/02/2018,5390,8,1,8,100800
03/02/2018,5389,1,7,7,43200
02/02/2018,5388,5,3,3,65400
01/02/2018,5387,7,3,1,226200
31/01/2018,5386,3,8,2,89400
30/01/2018,5385,2,1,7,78000
29/01/2018,5384,0,7,6,40800
28/01/2018,5383,3,7,3,67200
27/01/2018,5382,5,1,3,51600
26/01/2018,5381,2,4,9,31200
25/01/2018,5380,4,1,1,95400
24/01/2018,5379,5,3,1,130200
23/01/2018,5378,9,5,8,49200
22/01/2018,5377,0,9,4,37800
21/01/2018,5376,7,5,6,50400
20/01/2018,5375,7,5,7,79800
19/01/2018,5374,0,2,9,36600
18/01/2018,5373,5,9,7,43200
17/01/2018,5372,6,7,9,192000
16/01/2018,5371,1,3,3,123000
15/01/2018,5370,2,9,1,84600
14/01/2018,5369,6,5,4,204600
13/01/2018,5368,6,3,1,71400
12/01/2018,5367,5,6,2,82200
11/01/2018,5366,4,6,3,61200
10/01/2018,5365,0,2,3,80400
09/01/2018,5364,7,4,1,176400
08/01/2018,5363,6,0,2,72600
07/01/2018,5362,9,4,5,56400
06/01/2018,5361,1,9,5,26400
05/01/2018,5360,9,7,6,58800
04/01/2018,5359,5,6,2,59400
03/01/2018,5358,8,6,5,67200
02/01/2018,5357,2,5,6,142200
01/01/2018,5356,0,1,3,126000
31/12/2017,5355,5,8,5,66600
30/12/2017,5354,1,4,8,49200
29/12/2017,5353,1,0,7,39000
28/12/2017,5352,2,9,5,63000
27/12/2017,5351,6,2,0,115800
26/12/2017,5350,8,6,5,42000
25/12/2017,5349,0,4,2,71400
24/12/2017,5348,5,7,3,83400
23/12/2017,5347,2,7,6,96000
22/12/2017,5346,9,6,6,50400
21/12/2017,5345,8,6,9,54000
20/12/2017,5344,0,1,7,140400
19/12/2017,5343,9,4,7,31800
18/12/2017,5342,1,2,7,91200
17/12/2017,5341,3,4,6,59400
16/12/2017,5340,6,2,9,37800
15/12/2017,5339,4,3,4,78600
14/12/2017,5338,1,7,4,73200
13/12/2017,5337,6,1,5,59400
12/12/2017,5336,9,2,1,94800
11/12/2017,5335,4,2,7,262200
10/12/2017,5334,6,7,3,82800
09/12/2017,5333,0,3,5,42000
08/12/2017,5332,2,7,8,47400
07/12/2017,5331,4,5,0,75000
06/12/2017,5330,1,3,1,138000
05/12/2017,5329,3,3,0,85800
04/12/2017,5328,4,1,3,83400
03/12/2017,5327,4,7,9,74400
02/12/2017,5326,4,3,7,31800
01/12/2017,5325,1,0,5,48000
30/11/2017,5324,8,7,0,54600
29/11/2017,5323,9,7,5,65400
28/11/2017,5322,1,9,2,68400
27/11/2017,5321,3,7,9,60600
26/11/2017,5320,1,4,0,55200
25/11/2017,5319,1,6,0,22800
24/11/2017,5318,7,2,4,129000
23/11/2017,5317,8,2,2,71400
22/11/2017,5316,2,0,9,99000
21/11/2017,5315,6,3,6,136200
20/11/2017,5314,9,1,1,131400
19/11/2017,5313,9,3,6,78600
18/11/2017,5312,4,2,0,88200
17/11/2017,5311,3,9,1,54000
16/11/2017,5310,5,7,1,90600
15/11/2017,5309,1,6,5,66000
14/11/2017,5308,3,7,8,51000
13/11/2017,5307,2,1,0,202200
12/11/2017,5306,3,9,1,54000
11/11/2017,5305,9,6,0,60600
10/11/2017,5304,7,5,8,70800
09/11/2017,5303,5,2,3,95400
08/11/2017,5302,9,6,1,78600
07/11/2017,5301,2,6,2,59400
06/11/2017,5300,6,7,2,51600
05/11/2017,5299,3,8,4,51600
04/11/2017,5298,9,6,7,26400
03/11/2017,5297,3,6,4,64800
02/11/2017,5296,2,1,6,86400
01/11/2017,5295,3,1,1,175800
31/10/2017,5294,8,0,0,125400
30/10/2017,5293,9,1,4,46200
29/10/2017,5292,5,7,2,40200
28/10/2017,5291,7,4,2,60000
27/10/2017,5290,9,8,7,160800
26/10/2017,5289,2,0,1,129600
25/10/2017,5288,3,9,3,58200
24/10/2017,5287,4,8,7,37800
23/10/2017,5286,6,2,9,45000
22/10/2017,5285,1,7,3,152400
21/10/2017,5284,8,2,3,36000
20/10/2017,5283,5,6,6,49200
19/10/2017,5282,3,3,4,58200
18/10/2017,5281,7,5,3,102000
17/10/2017,5280,0,5,2,100800
16/10/2017,5279,4,3,9,63600
15/10/2017,5278,7,4,1,129000
14/10/2017,5277,6,6,8,60000
13/10/2017,5276,9,8,5,49800
12/10/2017,5275,0,3,8,45000
11/10/2017,5274,5,7,9,46800
10/10/2017,5273,0,0,0,349800
09/10/2017,5272,1,3,9,78600
08/10/2017,5271,1,6,1,97200
07/10/2017,5270,1,9,8,29400
06/10/2017,5269,5,3,1,129000
05/10/2017,5268,8,3,1,62400
04/10/2017,5267,8,4,2,108600
03/10/2017,5266,4,9,4,84600
02/10/2017,5265,2,3,2,118800
01/10/2017,5264,5,5,3,81600
30/09/2017,5263,4,9,8,18000
29/09/2017,5262,7,5,7,51000
28/09/2017,5261,9,3,9,73800
27/09/2017,5260,0,6,1,120000
26/09/2017,5259,1,5,4,102600
25/09/2017,5258,1,6,4,102000
24/09/2017,5257,4,8,1,62400
23/09/2017,5256,5,4,9,43800
20/09/2017,5255,7,5,8,35400
19/09/2017,5254,6,2,9,88200
18/09/2017,5253,5,0,2,88800
17/09/2017,5252,8,9,4,49800
16/09/2017,5251,2,2,4,67200
15/09/2017,5250,1,4,9,74400
14/09/2017,5249,8,6,3,51000
13/09/2017,5248,7,2,3,66600
12/09/2017,5247,9,5,0,69600
11/09/2017,5246,9,9,3,84000
10/09/2017,5245,9,3,9,87000
09/09/2017,5244,7,4,7,108600
08/09/2017,5243,1,7,5,67800
07/09/2017,5242,7,2,1,81600
06/09/2017,5241,9,7,6,87600
05/09/2017,5240,6,6,3,78600
04/09/2017,5239,6,2,5,64200
03/09/2017,5238,7,3,2,69000
02/09/2017,5237,8,0,9,52800
01/09/2017,5236,6,2,6,69600
31/08/2017,5235,3,9,0,29400
30/08/2017,5234,3,7,3,53400
29/08/2017,5233,5,0,1,154800
28/08/2017,5232,0,9,4,50400
27/08/2017,5231,8,8,1,107400
26/08/2017,5230,8,6,9,27600
25/08/2017,5229,3,0,3,119400
24/08/2017,5228,7,1,3,57600
23/08/2017,5227,0,6,6,101400
22/08/2017,5226,6,6,0,54000
21/08/2017,5225,9,1,0,109800
20/08/2017,5224,0,2,6,46200
19/08/2017,5223,4,5,4,77400
18/08/2017,5222,5,6,4,70800
17/08/2017,5221,6,1,0,74400
16/08/2017,5220,6,0,0,99000
15/08/2017,5219,9,1,0,117600
14/08/2017,5218,8,3,8,42600
13/08/2017,5217,7,5,4,78600
12/08/2017,5216,3,5,0,70800
11/08/2017,5215,8,7,3,70800
10/08/2017,5214,3,3,5,55800
09/08/2017,5213,7,4,1,127200
08/08/2017,5212,0,2,6,87000
07/08/2017,5211,7,8,8,62400
06/08/2017,5210,0,1,0,149400
05/08/2017,5209,0,0,7,65400
04/08/2017,5208,6,7,4,34200
03/08/2017,5207,9,6,9,93000
02/08/2017,5206,7,8,1,113400
01/08/2017,5205,3,8,1,136200
31/07/2017,5204,0,6,5,45600
30/07/2017,5203,7,5,9,63600
29/07/2017,5202,7,4,9,48600
28/07/2017,5201,3,5,3,72600
27/07/2017,5200,5,1,9,77400
26/07/2017,5199,4,6,6,76200
25/07/2017,5198,2,1,4,119400
24/07/2017,5197,7,2,4,130800
23/07/2017,5196,0,3,1,61800
22/07/2017,5195,4,0,0,55200
21/07/2017,5194,5,2,5,97200
20/07/2017,5193,2,0,1,112200
19/07/2017,5192,9,1,0,97200
18/07/2017,5191,5,5,1,196800
17/07/2017,5190,0,2,4,111600
16/07/2017,5189,5,4,7,80400
15/07/2017,5188,9,4,7,43200
14/07/2017,5187,2,9,4,57000
13/07/2017,5186,4,8,2,82200
12/07/2017,5185,2,9,8,48600
11/07/2017,5184,4,3,0,74400
10/07/2017,5183,3,4,2,69000
09/07/2017,5182,7,4,6,64800
08/07/2017,5181,2,1,9,49200
07/07/2017,5180,8,5,2,60000
06/07/2017,5179,6,9,7,37200
05/07/2017,5178,9,7,3,72600
04/07/2017,5177,3,6,1,82800
03/07/2017,5176,0,2,9,45600
02/07/2017,5175,8,5,9,46200
01/07/2017,5174,1,7,3,47400
30/06/2017,5173,0,4,7,35400
29/06/2017,5172,6,2,4,67200
28/06/2017,5171,5,9,3,31800
27/06/2017,5170,8,9,0,51600
26/06/2017,5169,3,2,7,84000
25/06/2017,5168,4,1,9,41400
24/06/2017,5167,5,7,9,31200
23/06/2017,5166,1,0,1,117600
22/06/2017,5165,5,5,8,61800
21/06/2017,5164,7,6,6,58800
20/06/2017,5163,8,2,1,112200
19/06/2017,5162,1,9,2,58200
18/06/2017,5161,9,4,8,22800
17/06/2017,5160,0,9,8,75600
16/06/2017,5159,0,9,8,52800
15/06/2017,5158,6,5,9,109800
14/06/2017,5157,9,0,9,65400
13/06/2017,5156,0,9,5,66600
12/06/2017,5155,8,5,2,105000
11/06/2017,5154,7,6,9,64800
10/06/2017,5153,3,9,9,37800
09/06/2017,5152,5,2,4,78000
08/06/2017,5151,9,9,0,154800
07/06/2017,5150,0,8,0,92400
06/06/2017,5149,8,9,8,99000
05/06/2017,5148,9,7,9,43800
04/06/2017,5147,3,3,0,117000
03/06/2017,5146,6,4,5,45600
02/06/2017,5145,7,3,3,48000
01/06/2017,5144,6,1,1,138000
31/05/2017,5143,9,0,9,37800
30/05/2017,5142,2,0,9,39000
29/05/2017,5141,1,0,0,57000
28/05/2017,5140,7,5,0,88200
27/05/2017,5139,0,1,9,36600
26/05/2017,5138,4,5,3,44400
25/05/2017,5137,3,3,5,85800
24/05/2017,5136,9,8,0,56400
23/05/2017,5135,4,4,1,90600
22/05/2017,5134,8,7,9,57000
21/05/2017,5133,8,1,6,64200
20/05/2017,5132,2,2,7,48600
19/05/2017,5131,1,5,5,54600
18/05/2017,5130,8,2,2,89400
17/05/2017,5129,8,8,3,46200
16/05/2017,5128,3,2,9,52800
15/05/2017,5127,8,3,2,81000
14/05/2017,5126,1,1,2,91200
13/05/2017,5125,4,4,8,34200
12/05/2017,5124,5,1,6,82800
11/05/2017,5123,0,2,5,75000
10/05/2017,5122,6,4,3,109200
09/05/2017,5121,5,7,3,104400
08/05/2017,5120,5,4,4,93600
07/05/2017,5119,1,8,9,41400
06/05/2017,5118,0,0,4,111000
05/05/2017,5117,7,7,5,43200
04/05/2017,5116,1,7,0,36000
03/05/2017,5115,9,6,9,54600
02/05/2017,5114,0,7,8,24600
01/05/2017,5113,9,6,0,408600
30/04/2017,5112,7,4,8,33600
29/04/2017,5111,3,6,8,43200
28/04/2017,5110,7,5,8,64200
27/04/2017,5109,2,6,1,69000
26/04/2017,5108,8,1,4,57000
25/04/2017,5107,7,7,3,48600
24/04/2017,5106,2,6,4,42000
23/04/2017,5105,8,7,2,26400
22/04/2017,5104,9,6,7,38400
21/04/2017,5103,8,4,2,126000
20/04/2017,5102,0,5,3,94800
19/04/2017,5101,1,0,5,64800
18/04/2017,5100,8,6,1,91200
17/04/2017,5099,8,4,3,49800
16/04/2017,5098,4,2,8,34800
15/04/2017,5097,8,3,7,24000
14/04/2017,5096,1,4,9,36600
13/04/2017,5095,3,7,1,133200
12/04/2017,5094,9,8,8,67200
11/04/2017,5093,3,0,1,64200
10/04/2017,5092,0,1,7,103200
09/04/2017,5091,6,1,0,103200
08/04/2017,5090,4,5,7,53400
07/04/2017,5089,6,0,0,55800
06/04/2017,5088,8,4,4,45000
05/04/2017,5087,5,3,5,82200
04/04/2017,5086,9,3,9,109200
03/04/2017,5085,6,4,1,80400
02/04/2017,5084,2,4,3,66600
01/04/2017,5083,5,4,3,175800
31/03/2017,5082,6,6,8,58800
30/03/2017,5081,4,4,3,69000
29/03/2017,5080,7,2,4,111000
28/03/2017,5079,1,5,3,140400
27/03/2017,5078,5,2,0,126000
26/03/2017,5077,3,6,3,89400
25/03/2017,5076,3,8,3,47400
24/03/2017,5075,2,4,2,89400
23/03/2017,5074,4,4,3,98400
22/03/2017,5073,4,3,5,84000
21/03/2017,5072,6,8,7,121200
20/03/2017,5071,6,8,6,84600
19/03/2017,5070,0,7,5,42000
18/03/2017,5069,3,9,7,52200
17/03/2017,5068,4,4,9,53400
16/03/2017,5067,1,5,9,41400
15/03/2017,5066,1,2,2,144600
14/03/2017,5065,5,4,6,62400
13/03/2017,5064,5,0,5,109800
12/03/2017,5063,8,6,9,58200
11/03/2017,5062,0,4,1,40200
10/03/2017,5061,4,6,7,139800
09/03/2017,5060,9,1,6,114000
08/03/2017,5059,2,5,5,63000
07/03/2017,5058,5,7,4,274200
06/03/2017,5057,3,4,5,135600
05/03/2017,5056,9,9,8,42000
04/03/2017,5055,5,7,2,97200
03/03/2017,5054,4,8,7,42000
02/03/2017,5053,5,1,8,94200
01/03/2017,5052,6,8,5,57600
28/02/2017,5051,7,0,7,143400
27/02/2017,5050,7,1,3,60000
26/02/2017,5049,3,9,0,34200
25/02/2017,5048,9,5,5,70800
24/02/2017,5047,9,8,9,67200
23/02/2017,5046,5,7,6,61800
22/02/2017,5045,8,6,4,95400
21/02/2017,5044,6,1,6,77400
20/02/2017,5043,4,6,4,138600
19/02/2017,5042,7,4,3,113400
18/02/2017,5041,9,7,3,74400
17/02/2017,5040,3,4,9,48600
16/02/2017,5039,6,3,1,418200
15/02/2017,5038,9,2,8,43800
14/02/2017,5037,9,6,6,87000
13/02/2017,5036,9,1,2,97800
12/02/2017,5035,8,4,1,93600
11/02/2017,5034,8,8,8,286200
10/02/2017,5033,9,1,4,45600
09/02/2017,5032,7,3,0,100200
08/02/2017,5031,3,1,8,105600
07/02/2017,5030,8,8,8,344400
06/02/2017,5029,2,1,0,184800
05/02/2017,5028,1,0,6,63600
04/02/2017,5027,3,9,6,33600
03/02/2017,5026,4,2,5,86400
02/02/2017,5025,1,4,3,194400
01/02/2017,5024,5,8,4,54600
31/01/2017,5023,3,7,3,49800
30/01/2017,5022,7,1,2,89400
29/01/2017,5021,8,7,1,78600
28/01/2017,5020,0,7,2,42600
27/01/2017,5019,3,1,4,62400
26/01/2017,5018,8,1,0,142200
25/01/2017,5017,0,1,3,85800
24/01/2017,5016,4,5,3,39000
23/01/2017,5015,9,8,1,98400
22/01/2017,5014,6,4,0,266400
21/01/2017,5013,3,0,5,61200
20/01/2017,5012,2,3,9,44400
19/01/2017,5011,6,0,9,23400
18/01/2017,5010,7,5,9,67800
17/01/2017,5009,3,4,7,72600
16/01/2017,5008,9,9,9,192600
15/01/2017,5007,2,0,1,166200
14/01/2017,5006,2,2,8,21000
13/01/2017,5005,0,9,6,45000
12/01/2017,5004,4,8,9,46800
11/01/2017,5003,8,4,8,69000
10/01/2017,5002,0,8,3,31800
09/01/2017,5001,2,9,6,41400
08/01/2017,5000,9,8,5,52800
07/01/2017,4999,9,2,7,49200
06/01/2017,4998,4,6,5,33000
05/01/2017,4997,8,4,8,50400
04/01/2017,4996,2,8,2,105000
03/01/2017,4995,7,6,3,58200
02/01/2017,4994,3,3,4,49800
01/01/2017,4993,9,6,9,48600
31/12/2016,4992,2,9,9,36000
30/12/2016,4991,2,3,5,97800
29/12/2016,4990,8,5,1,67800
28/12/2016,4989,6,7,0,30600
27/12/2016,4988,0,4,1,85200
26/12/2016,4987,6,5,6,98400
25/12/2016,4986,5,3,7,103200
24/12/2016,4985,2,7,1,30000
23/12/2016,4984,0,0,3,71400
22/12/2016,4983,7,6,5,151200
21/12/2016,4982,2,3,1,170400
20/12/2016,4981,9,0,2,81000
19/12/2016,4980,0,5,4,70200
18/12/2016,4979,7,4,9,94200
17/12/2016,4978,3,7,8,45600
16/12/2016,4977,9,9,4,66000
15/12/2016,4976,3,2,3,75000
14/12/2016,4975,3,8,9,40800
13/12/2016,4974,7,5,0,45000
12/12/2016,4973,9,6,9,58200
11/12/2016,4972,2,9,8,43800
10/12/2016,4971,7,6,9,54600
09/12/2016,4970,2,5,2,77400
08/12/2016,4969,4,2,1,92400
07/12/2016,4968,8,6,5,50400
06/12/2016,4967,7,5,5,58200
05/12/2016,4966,2,8,7,69600
04/12/2016,4965,3,4,6,57000
03/12/2016,4964,1,3,7,40800
02/12/2016,4963,4,7,9,69600
01/12/2016,4962,5,1,3,67800
30/11/2016,4961,7,2,4,83400
29/11/2016,4960,1,7,2,90600
28/11/2016,4959,3,3,3,340800
27/11/2016,4958,4,9,4,111600
26/11/2016,4957,6,5,8,30600
25/11/2016,4956,0,5,9,34200
24/11/2016,4955,0,3,3,90600
23/11/2016,4954,0,8,2,91800
22/11/2016,4953,0,1,2,264000
21/11/2016,4952,9,2,4,25800
20/11/2016,4951,0,6,5,51600
19/11/2016,4950,7,4,2,61800
18/11/2016,4949,4,3,3,63600
17/11/2016,4948,5,4,7,52800
16/11/2016,4947,9,8,0,109200
15/11/2016,4946,1,6,7,46200
14/11/2016,4945,5,6,1,48600
13/11/2016,4944,2,6,3,50400
12/11/2016,4943,1,8,2,59400
11/11/2016,4942,4,1,9,105000
10/11/2016,4941,9,4,8,47400
09/11/2016,4940,6,3,4,44400
08/11/2016,4939,4,4,2,96000
07/11/2016,4938,0,8,9,40800
06/11/2016,4937,1,6,0,45600
05/11/2016,4936,1,2,8,69600
04/11/2016,4935,1,8,5,24000
03/11/2016,4934,1,2,9,90600
02/11/2016,4933,9,2,8,46200
01/11/2016,4932,1,0,0,92400
31/10/2016,4931,1,5,6,30600
30/10/2016,4930,8,1,9,77400
29/10/2016,4929,1,7,3,44400
28/10/2016,4928,1,0,2,63000
27/10/2016,4927,0,8,4,46800
26/10/2016,4926,4,4,4,201600
25/10/2016,4925,8,3,5,80400
24/10/2016,4924,5,5,3,15600
23/10/2016,4923,7,1,7,67200
22/10/2016,4922,9,3,4,48000
21/10/2016,4921,2,7,2,118800
20/10/2016,4920,9,2,3,61200
19/10/2016,4919,7,2,5,54600
18/10/2016,4918,2,6,5,90000
17/10/2016,4917,7,0,1,34200
16/10/2016,4916,4,5,9,20400
15/10/2016,4915,3,4,9,20400
14/10/2016,4914,9,7,0,91800
13/10/2016,4913,4,6,2,57600
12/10/2016,4912,0,3,7,46800
11/10/2016,4911,4,8,7,23400
10/10/2016,4910,3,0,2,54600
09/10/2016,4909,0,2,7,33600
08/10/2016,4908,2,5,1,53400
07/10/2016,4907,3,4,5,69000
06/10/2016,4906,4,5,0,67200
05/10/2016,4905,0,2,2,121800
04/10/2016,4904,1,4,0,21600
02/10/2016,4903,5,0,8,40800
01/10/2016,4902,4,3,1,58800
30/09/2016,4901,4,8,1,44400
29/09/2016,4900,0,5,2,72000
28/09/2016,4899,0,3,7,54000
27/09/2016,4898,6,2,9,79200
26/09/2016,4897,6,5,7,60600
25/09/2016,4896,1,4,2,61800
24/09/2016,4895,7,6,5,188400
23/09/2016,4894,3,3,4,63600
22/09/2016,4893,9,1,9,93000
21/09/2016,4892,2,2,0,114600
20/09/2016,4891,4,2,1,81000
19/09/2016,4890,0,4,7,66600
18/09/2016,4889,7,9,0,64800
17/09/2016,4888,3,7,5,39600
16/09/2016,4887,9,5,0,46200
15/09/2016,4886,8,1,7,51000
14/09/2016,4885,1,0,2,61800
13/09/2016,4884,1,4,9,42600
12/09/2016,4883,3,5,1,61200
11/09/2016,4882,0,3,9,31200
10/09/2016,4881,8,4,3,49200
09/09/2016,4880,9,5,2,75000
08/09/2016,4879,8,6,2,105600
07/09/2016,4878,0,6,6,40200
06/09/2016,4877,9,2,5,48000
05/09/2016,4876,4,4,5,50400
04/09/2016,4875,3,6,9,84000
03/09/2016,4874,6,6,3,41400
02/09/2016,4873,6,1,3,51600
01/09/2016,4872,0,1,1,76200
31/08/2016,4871,9,3,6,46200
30/08/2016,4870,9,1,8,33000
29/08/2016,4869,8,4,6,64200
28/08/2016,4868,4,9,6,56400
27/08/2016,4867,9,0,5,45600
26/08/2016,4866,5,6,7,61200
25/08/2016,4865,4,2,8,70800
24/08/2016,4864,9,8,8,44400
23/08/2016,4863,4,8,4,48000
22/08/2016,4862,1,4,0,43800
21/08/2016,4861,5,6,1,59400
20/08/2016,4860,8,9,6,18000
19/08/2016,4859,2,8,3,17400
18/08/2016,4858,6,1,6,65400
17/08/2016,4857,2,8,6,63000
16/08/2016,4856,6,6,7,79800
15/08/2016,4855,8,1,0,88800
14/08/2016,4854,0,4,9,45000
12/08/2016,4853,7,9,3,43200
11/08/2016,4852,0,2,3,115200
10/08/2016,4851,8,4,1,92400
09/08/2016,4850,7,5,0,34800
08/08/2016,4849,1,2,6,67200
07/08/2016,4848,2,8,2,103800
06/08/2016,4847,4,4,9,45000
05/08/2016,4846,5,9,1,52800
04/08/2016,4845,9,1,5,77400
03/08/2016,4844,3,9,4,33600
02/08/2016,4843,5,3,9,31200
01/08/2016,4842,7,5,4,33600
31/07/2016,4841,3,8,9,55200
30/07/2016,4840,9,8,4,28200
29/07/2016,4839,5,1,0,60600
28/07/2016,4838,3,9,8,73800
27/07/2016,4837,7,5,7,56400
26/07/2016,4836,4,6,1,52800
25/07/2016,4835,8,4,6,45600
24/07/2016,4834,7,1,4,70200
23/07/2016,4833,7,3,6,48000
22/07/2016,4832,9,3,1,59400
21/07/2016,4831,9,9,1,64200
20/07/2016,4830,5,0,1,84600
19/07/2016,4829,6,9,1,59400
18/07/2016,4828,9,0,6,39600
17/07/2016,4827,5,0,5,73800
16/07/2016,4826,6,1,2,157800
15/07/2016,4825,7,7,0,61800
14/07/2016,4824,8,1,0,146400
13/07/2016,4823,1,5,8,43800
12/07/2016,4822,5,8,8,48600
11/07/2016,4821,1,5,5,54600
10/07/2016,4820,0,4,3,48000
09/07/2016,4819,8,9,5,24600
08/07/2016,4818,8,1,1,177000
07/07/2016,4817,6,6,0,78000
06/07/2016,4816,7,5,5,55800
05/07/2016,4815,4,7,9,64200
04/07/2016,4814,6,1,8,33000
03/07/2016,4813,9,5,1,80400
02/07/2016,4812,1,1,1,136800
01/07/2016,4811,1,5,8,43200
30/06/2016,4810,6,1,5,58800
29/06/2016,4809,9,9,6,51000
28/06/2016,4808,1,5,1,85200
27/06/2016,4807,2,3,4,70200
26/06/2016,4806,5,5,5,138600
25/06/2016,4805,1,1,2,178200
24/06/2016,4804,9,6,8,27000
23/06/2016,4803,1,9,7,27600
22/06/2016,4802,1,3,2,82800
21/06/2016,4801,7,6,6,49800
20/06/2016,4800,6,0,7,66600
19/06/2016,4799,2,8,3,31800
18/06/2016,4798,6,0,3,40800
17/06/2016,4797,2,0,5,64200
16/06/2016,4796,4,4,9,97800
15/06/2016,4795,1,5,5,52800
14/06/2016,4794,4,0,1,96600
13/06/2016,4793,1,0,8,50400
12/06/2016,4792,5,6,4,48000
10/06/2016,4791,9,8,5,43200
09/06/2016,4790,3,8,0,38400
08/06/2016,4789,0,6,2,61800
07/06/2016,4788,1,9,0,119400
06/06/2016,4787,1,2,0,63600
05/06/2016,4786,4,3,9,48000
04/06/2016,4785,9,5,6,42000
03/06/2016,4784,2,4,8,52200
02/06/2016,4783,6,7,2,99000
01/06/2016,4782,7,5,8,61800
31/05/2016,4781,7,9,2,39000
30/05/2016,4780,3,6,0,45600
29/05/2016,4779,8,0,2,93600
28/05/2016,4778,4,2,4,45000
27/05/2016,4777,4,3,9,41400
26/05/2016,4776,6,9,4,52200
25/05/2016,4775,8,9,9,45000
24/05/2016,4774,5,9,6,24600
23/05/2016,4773,0,2,3,66600
22/05/2016,4772,5,0,2,75000
